ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
9.63E-05,-5.33E-06,-7.14E-05,-3.05E-05,-3.79E-05,21:16.2
0.00014591,-6.43E-06,-8.47E-05,-4.64E-05,-5.13E-05,21:16.2
0.00013306,-2.14E-06,-7.73E-05,-3.70E-05,-4.08E-05,21:16.2
7.32E-05,-3.07E-06,-6.17E-05,-1.82E-05,-1.99E-05,21:16.2
4.63E-07,2.35E-06,-3.62E-05,8.09E-06,9.22E-06,21:16.2
-7.68E-05,5.76E-06,-6.60E-06,3.58E-05,3.67E-05,21:16.2
-0.00011775,6.44E-06,9.89E-06,4.83E-05,4.91E-05,21:16.2
-0.00011245,1.17E-05,1.08E-05,4.87E-05,4.65E-05,21:16.2
-6.20E-05,8.73E-06,-6.49E-06,3.08E-05,2.95E-05,21:16.2
3.79E-05,4.14E-06,-3.93E-05,-6.75E-06,-3.54E-06,21:16.2
0.000111,5.03E-06,-6.62E-05,-3.17E-05,-2.97E-05,21:16.2
0.00013746,6.33E-06,-7.54E-05,-3.86E-05,-3.74E-05,21:16.2
0.00014127,6.10E-06,-7.28E-05,-3.90E-05,-3.90E-05,21:16.2
8.42E-05,5.06E-06,-5.35E-05,-1.95E-05,-1.77E-05,21:16.2
-8.49E-06,6.46E-06,-2.36E-05,1.30E-05,1.67E-05,21:16.2
-7.69E-05,4.32E-06,-2.32E-06,3.57E-05,3.58E-05,21:16.2
-0.00011734,3.81E-06,1.14E-05,5.07E-05,5.22E-05,21:16.2
-0.0001214,7.85E-06,9.70E-06,5.09E-05,5.02E-05,21:16.2
-6.46E-05,6.91E-06,-1.40E-05,2.51E-05,2.26E-05,21:16.2
2.60E-05,2.65E-06,-4.06E-05,-2.90E-06,-3.33E-06,21:16.2
9.95E-05,-1.01E-06,-6.10E-05,-2.32E-05,-2.61E-05,21:16.2
0.00014501,6.27E-07,-7.36E-05,-3.95E-05,-3.74E-05,21:16.2
0.00012893,3.98E-08,-7.36E-05,-3.48E-05,-3.23E-05,21:16.2
5.71E-05,-4.75E-06,-5.39E-05,-1.74E-05,-1.59E-05,21:16.2
-4.41E-06,-2.96E-06,-2.11E-05,2.62E-06,9.43E-06,21:16.2
-7.38E-05,-3.17E-06,1.80E-06,3.37E-05,3.25E-05,21:16.2
-0.00013777,-4.03E-06,1.35E-05,4.91E-05,4.81E-05,21:16.2
-0.00012669,-5.08E-07,1.27E-05,3.72E-05,4.53E-05,21:16.2
-6.44E-05,-4.99E-06,-7.99E-06,2.32E-05,2.54E-05,21:16.2
1.44E-05,-1.18E-05,-3.84E-05,4.88E-07,3.06E-08,21:16.2
9.20E-05,-9.04E-06,-6.74E-05,-2.87E-05,-2.70E-05,21:16.2
0.00012979,-8.48E-06,-7.95E-05,-3.83E-05,-3.68E-05,21:16.2
0.0001105,-1.53E-05,-6.83E-05,-3.18E-05,-2.90E-05,21:16.2
5.07E-05,-1.60E-05,-4.54E-05,-1.27E-05,-1.50E-05,21:16.2
-2.33E-05,-1.53E-05,-2.13E-05,1.28E-05,1.30E-05,21:16.2
-9.90E-05,-1.76E-05,-3.05E-06,3.44E-05,4.10E-05,21:16.2
-0.00014227,-1.49E-05,1.07E-05,5.23E-05,4.90E-05,21:16.2
-0.00012741,-1.38E-05,1.18E-05,4.48E-05,4.36E-05,21:16.2
-7.00E-05,-1.63E-05,-1.05E-05,1.78E-05,2.36E-05,21:16.2
1.20E-05,-1.70E-05,-4.11E-05,-5.70E-06,-4.97E-06,21:16.2
7.79E-05,-2.00E-05,-6.26E-05,-3.19E-05,-2.55E-05,21:16.3
0.00010275,-2.86E-05,-7.35E-05,-4.57E-05,-4.28E-05,21:16.3
9.27E-05,-3.04E-05,-7.13E-05,-3.68E-05,-3.99E-05,21:16.3
3.70E-05,-2.32E-05,-4.99E-05,-1.72E-05,-1.11E-05,21:16.3
-5.39E-05,-2.72E-05,-2.20E-05,6.76E-06,9.67E-06,21:16.3
-0.00012918,-3.06E-05,-1.42E-06,2.97E-05,2.80E-05,21:16.3
-0.00015675,-1.95E-05,1.46E-05,4.61E-05,4.72E-05,21:16.3
-0.00014766,-1.71E-05,1.25E-05,3.91E-05,4.19E-05,21:16.3
-9.47E-05,-2.48E-05,-1.07E-05,1.52E-05,2.06E-05,21:16.3
-5.83E-06,-2.85E-05,-3.63E-05,-5.46E-06,-5.64E-06,21:16.3
6.69E-05,-2.73E-05,-6.00E-05,-2.89E-05,-3.28E-05,21:16.3
0.00010216,-2.50E-05,-7.10E-05,-4.22E-05,-4.17E-05,21:16.3
8.00E-05,-2.61E-05,-6.10E-05,-3.23E-05,-3.14E-05,21:16.3
1.04E-05,-2.95E-05,-4.11E-05,-1.25E-05,-1.24E-05,21:16.3
-5.18E-05,-3.05E-05,-1.84E-05,1.13E-05,9.95E-06,21:16.3
-0.00011628,-2.70E-05,5.06E-06,3.92E-05,3.53E-05,21:16.3
-0.00017515,-2.45E-05,2.28E-05,5.47E-05,5.47E-05,21:16.3
-0.00016193,-2.51E-05,1.79E-05,4.16E-05,4.58E-05,21:16.3
-9.18E-05,-2.56E-05,-6.66E-06,1.90E-05,2.18E-05,21:16.3
-1.66E-05,-2.86E-05,-3.17E-05,-3.49E-06,2.96E-06,21:16.3
5.56E-05,-3.05E-05,-5.58E-05,-3.14E-05,-2.28E-05,21:16.3
8.91E-05,-2.87E-05,-6.82E-05,-4.11E-05,-3.85E-05,21:16.3
5.99E-05,-2.75E-05,-5.95E-05,-3.04E-05,-2.78E-05,21:16.3
6.44E-06,-2.75E-05,-3.58E-05,-1.06E-05,-6.22E-06,21:16.3
-6.26E-05,-2.63E-05,-5.93E-06,1.58E-05,2.14E-05,21:16.3
-0.00013791,-2.27E-05,1.45E-05,3.70E-05,4.12E-05,21:16.3
-0.00017084,-2.06E-05,2.45E-05,5.19E-05,4.77E-05,21:16.3
-0.00015481,-1.87E-05,2.20E-05,4.60E-05,4.76E-05,21:16.3
-9.42E-05,-1.69E-05,1.92E-07,1.78E-05,2.42E-05,21:16.3
-4.85E-06,-2.00E-05,-2.68E-05,-5.98E-06,-7.42E-06,21:16.3
6.11E-05,-2.16E-05,-5.13E-05,-2.82E-05,-2.57E-05,21:16.3
8.75E-05,-2.20E-05,-6.61E-05,-4.54E-05,-3.94E-05,21:16.3
7.15E-05,-2.54E-05,-5.65E-05,-3.72E-05,-2.92E-05,21:16.3
9.51E-06,-2.45E-05,-3.36E-05,-1.11E-05,-1.79E-06,21:16.3
-7.60E-05,-2.21E-05,-9.62E-06,1.70E-05,1.77E-05,21:16.3
-0.00015181,-2.23E-05,1.92E-05,4.25E-05,4.20E-05,21:16.3
-0.00018064,-1.97E-05,3.28E-05,5.52E-05,5.59E-05,21:16.3
-0.00016415,-1.96E-05,1.82E-05,4.44E-05,4.45E-05,21:16.3
-0.00010789,-1.98E-05,-1.70E-06,2.16E-05,2.37E-05,21:16.3
-1.82E-05,-1.79E-05,-2.02E-05,-5.57E-06,-4.22E-06,21:16.3
5.16E-05,-2.34E-05,-4.14E-05,-2.99E-05,-2.87E-05,21:16.3
8.28E-05,-2.22E-05,-5.23E-05,-3.49E-05,-3.38E-05,21:16.3
5.95E-05,-1.56E-05,-3.96E-05,-2.43E-05,-2.05E-05,21:16.3
-1.77E-05,-1.93E-05,-1.46E-05,-4.92E-06,-1.92E-07,21:16.3
-8.19E-05,-1.82E-05,5.07E-06,2.37E-05,2.27E-05,21:16.3
-0.00013915,-1.58E-05,3.02E-05,5.02E-05,4.86E-05,21:16.3
-0.00019223,-1.74E-05,4.59E-05,5.88E-05,6.05E-05,21:16.3
-0.00017142,-1.38E-05,2.98E-05,4.80E-05,5.11E-05,21:16.3
-9.49E-05,-1.67E-05,1.03E-05,2.68E-05,3.04E-05,21:16.3
-2.04E-05,-2.23E-05,-9.12E-06,5.52E-07,4.71E-06,21:16.3
4.51E-05,-2.12E-05,-3.41E-05,-2.13E-05,-1.84E-05,21:16.4
7.38E-05,-1.99E-05,-3.98E-05,-2.93E-05,-2.59E-05,21:16.4
3.99E-05,-1.93E-05,-2.73E-05,-2.01E-05,-1.22E-05,21:16.4
-1.43E-05,-1.60E-05,-6.22E-06,4.94E-06,8.91E-06,21:16.4
-7.87E-05,-1.37E-05,1.82E-05,3.27E-05,3.15E-05,21:16.4
-0.00016054,-1.79E-05,3.62E-05,5.15E-05,5.12E-05,21:16.4
-0.00020101,-2.07E-05,4.71E-05,6.10E-05,5.85E-05,21:16.4
-0.00018179,-2.08E-05,4.33E-05,5.89E-05,5.45E-05,21:16.4
-0.00011364,-1.97E-05,2.05E-05,3.49E-05,3.39E-05,21:16.4
-2.12E-05,-1.46E-05,-6.26E-06,1.70E-06,1.01E-05,21:16.4
3.82E-05,-1.54E-05,-2.33E-05,-1.71E-05,-7.28E-06,21:16.4
5.74E-05,-1.90E-05,-2.87E-05,-2.25E-05,-2.38E-05,21:16.4
3.30E-05,-1.71E-05,-2.60E-05,-1.27E-05,-1.49E-05,21:16.4
-2.79E-05,-1.63E-05,-8.95E-06,8.63E-06,1.19E-05,21:16.4
-0.00010213,-1.41E-05,2.17E-05,2.92E-05,3.28E-05,21:16.4
-0.00017431,-9.84E-06,4.46E-05,5.20E-05,5.57E-05,21:16.4
-0.00020287,-9.36E-06,5.60E-05,6.56E-05,6.76E-05,21:16.4
-0.00018791,-7.39E-06,4.98E-05,5.49E-05,5.70E-05,21:16.4
-0.00012684,-6.61E-06,2.23E-05,2.89E-05,3.16E-05,21:16.4
-3.21E-05,-1.23E-05,4.77E-06,4.48E-06,2.84E-06,21:16.4
2.73E-05,-1.08E-05,-8.66E-06,-1.19E-05,-1.36E-05,21:16.4
5.69E-05,-3.90E-06,-2.42E-05,-2.07E-05,-2.11E-05,21:16.4
3.76E-05,-5.42E-07,-1.17E-05,-1.32E-05,-1.56E-05,21:16.4
-4.72E-05,-4.63E-07,1.07E-05,1.13E-05,1.25E-05,21:16.4
-0.0001111,-6.12E-06,2.81E-05,3.92E-05,3.93E-05,21:16.4
-0.00016287,-5.47E-06,5.21E-05,6.11E-05,5.72E-05,21:16.4
-0.00021459,-3.26E-06,6.02E-05,6.79E-05,6.61E-05,21:16.4
-0.000187,-8.85E-06,4.69E-05,5.38E-05,5.15E-05,21:16.4
-0.00010616,-7.20E-06,2.97E-05,3.07E-05,3.23E-05,21:16.4
-3.24E-05,-4.11E-06,3.68E-06,9.86E-06,1.22E-05,21:16.4
3.76E-05,-5.60E-06,-2.25E-05,-1.30E-05,-1.38E-05,21:16.4
6.25E-05,-8.11E-06,-2.72E-05,-2.50E-05,-2.05E-05,21:16.4
1.40E-05,-8.99E-06,-1.19E-05,-9.36E-06,-8.86E-06,21:16.4
-5.20E-05,-4.26E-06,1.42E-05,1.58E-05,1.11E-05,21:16.4
-0.00011702,-6.38E-06,3.78E-05,3.86E-05,3.68E-05,21:16.4
-0.00018765,-9.73E-06,5.24E-05,6.19E-05,5.85E-05,21:16.4
-0.00022253,-6.01E-06,6.35E-05,7.25E-05,6.78E-05,21:16.4
-0.00020066,-5.71E-06,6.04E-05,6.41E-05,5.74E-05,21:16.4
-0.00013248,-7.16E-06,3.66E-05,3.93E-05,3.57E-05,21:16.4
-4.91E-05,-9.83E-06,7.79E-06,7.67E-06,1.17E-05,21:16.4
1.18E-05,-1.08E-05,-1.30E-05,-1.12E-05,-1.17E-05,21:16.4
3.45E-05,-1.11E-05,-2.30E-05,-1.74E-05,-2.23E-05,21:16.4
1.63E-06,-1.75E-05,-1.44E-05,-6.83E-06,-1.08E-05,21:16.4
-7.14E-05,-1.68E-05,1.39E-05,2.27E-05,1.68E-05,21:16.4
-0.00014519,-7.42E-06,3.86E-05,4.42E-05,4.30E-05,21:16.4
-0.00020675,-4.90E-06,5.50E-05,6.01E-05,6.20E-05,21:16.4
-0.00023752,-7.75E-06,7.06E-05,7.59E-05,7.29E-05,21:16.4
-0.00021451,-7.31E-06,6.56E-05,6.55E-05,6.37E-05,21:16.4
-0.00014492,-7.54E-06,3.67E-05,3.76E-05,3.49E-05,21:16.4
-6.39E-05,-9.48E-06,5.03E-06,1.25E-05,4.98E-06,21:16.4
1.14E-06,-7.69E-06,-1.39E-05,-7.99E-06,-1.18E-05,21:16.5
2.80E-05,-1.03E-05,-1.47E-05,-1.44E-05,-1.67E-05,21:16.5
-7.60E-06,-1.35E-05,-1.80E-06,-2.62E-06,-5.87E-06,21:16.5
-7.90E-05,-7.86E-06,2.11E-05,2.31E-05,1.93E-05,21:16.5
-0.00015048,-4.22E-06,4.45E-05,4.77E-05,3.86E-05,21:16.5
-0.00021799,-3.69E-06,6.46E-05,6.75E-05,5.88E-05,21:16.5
-0.00024827,-4.24E-06,7.52E-05,8.29E-05,7.71E-05,21:16.5
-0.00021594,-4.96E-06,6.40E-05,7.06E-05,6.54E-05,21:16.5
-0.00014718,-4.07E-06,4.27E-05,4.26E-05,4.22E-05,21:16.5
-7.22E-05,-6.15E-06,1.92E-05,2.11E-05,2.17E-05,21:16.5
-1.01E-05,-7.33E-06,-2.64E-06,-3.04E-06,-2.64E-06,21:16.5
7.21E-06,-9.82E-06,-6.96E-06,-1.06E-05,-9.66E-06,21:16.5
-3.65E-05,-1.15E-05,6.90E-06,8.82E-06,5.39E-06,21:16.5
-0.00010038,-7.65E-06,3.02E-05,3.41E-05,2.91E-05,21:16.5
-0.00016147,-7.85E-06,5.54E-05,5.91E-05,5.49E-05,21:16.5
-0.00023109,-9.03E-06,7.60E-05,7.93E-05,7.47E-05,21:16.5
-0.00026604,-5.59E-06,8.47E-05,8.47E-05,8.33E-05,21:16.5
-0.00022843,-2.53E-06,7.41E-05,7.26E-05,7.46E-05,21:16.5
-0.00015337,-5.88E-06,4.98E-05,4.82E-05,4.76E-05,21:16.5
-7.74E-05,-9.89E-06,2.38E-05,1.96E-05,1.82E-05,21:16.5
-2.11E-05,-7.30E-06,4.24E-06,1.65E-06,1.65E-06,21:16.5
-6.55E-06,-9.32E-06,9.45E-07,4.95E-06,-2.20E-06,21:16.5
-4.07E-05,-1.05E-05,1.60E-05,2.21E-05,1.02E-05,21:16.5
-0.00011726,-4.22E-06,3.75E-05,4.50E-05,3.81E-05,21:16.5
-0.00019568,-1.92E-06,6.17E-05,6.75E-05,6.27E-05,21:16.5
-0.00024761,-1.98E-06,8.44E-05,8.63E-05,8.05E-05,21:16.5
-0.00028198,-4.26E-06,9.16E-05,9.59E-05,8.97E-05,21:16.5
-0.00025238,-4.59E-06,7.84E-05,8.28E-05,7.68E-05,21:16.5
-0.00016101,-1.38E-06,5.28E-05,5.47E-05,5.06E-05,21:16.5
-9.08E-05,-3.39E-06,2.86E-05,3.07E-05,2.80E-05,21:16.5
-4.44E-05,-3.09E-06,1.26E-05,1.26E-05,1.02E-05,21:16.5
-6.19E-05,9.68E-06,4.42E-06,9.09E-05,3.08E-06,21:16.5
-9.22E-05,7.30E-05,7.75E-05,0.00015289,3.51E-05,21:16.5
-0.00017626,3.48E-05,6.51E-05,0.00014067,5.14E-05,21:16.5
-0.00024465,5.88E-05,0.00011135,0.00019285,8.72E-05,21:16.5
-0.0003031,4.21E-05,0.00012052,0.00020093,0.00010433,21:16.5
-0.0003337,4.55E-05,0.00012452,0.00020846,0.00011149,21:16.5
-0.00029171,4.75E-05,0.00010849,0.00019823,9.54E-05,21:16.5
-0.00020601,3.80E-05,8.02E-05,0.00016622,6.43E-05,21:16.5
-0.00013169,4.66E-05,6.73E-05,0.00014954,3.62E-05,21:16.5
-7.10E-05,4.03E-05,3.72E-05,0.00012012,1.77E-05,21:16.5
-4.32E-05,4.43E-05,3.16E-05,0.00011365,1.68E-05,21:16.5
-8.89E-05,4.69E-05,5.28E-05,0.00013306,2.73E-05,21:16.5
-0.00015776,4.52E-05,7.56E-05,0.00015498,5.44E-05,21:16.5
-0.00021988,5.21E-05,0.00010252,0.00018305,8.11E-05,21:16.5
-0.000286,4.91E-05,0.00012027,0.00020346,9.80E-05,21:16.5
-0.00030643,4.77E-05,0.00012355,0.00020723,0.0001079,21:16.5
-0.00026761,4.86E-05,0.00011121,0.00019199,9.43E-05,21:16.5
-0.00019634,4.74E-05,8.64E-05,0.00016558,6.54E-05,21:16.5
-0.00011307,4.77E-05,5.88E-05,0.00013868,3.66E-05,21:16.6
-5.29E-05,4.56E-05,4.30E-05,0.00011938,2.07E-05,21:16.6
-3.90E-05,4.54E-05,3.84E-05,0.00011406,2.14E-05,21:16.6
-7.55E-05,4.67E-05,4.42E-05,0.00012761,3.41E-05,21:16.6
-0.00014417,5.33E-05,7.71E-05,0.00015757,6.44E-05,21:16.6
-0.00021128,6.33E-05,0.00010705,0.00018072,8.96E-05,21:16.6
-0.00026124,6.02E-05,0.00011503,0.00019686,0.00010057,21:16.6
-0.00028854,5.42E-05,0.00012226,0.00020763,0.00011001,21:16.6
-0.0002525,5.65E-05,0.00010988,0.00018975,9.50E-05,21:16.6
-0.00015496,5.40E-05,7.97E-05,0.00015873,6.14E-05,21:16.6
-8.21E-05,5.03E-05,5.65E-05,0.00013436,3.64E-05,21:16.6
-4.11E-05,4.93E-05,3.68E-05,0.00011492,1.92E-05,21:16.6
-1.51E-05,4.83E-05,3.27E-05,0.00011109,1.80E-05,21:16.6
-5.77E-05,5.18E-05,5.12E-05,0.00012439,3.66E-05,21:16.6
-0.00014012,5.45E-05,7.74E-05,0.00015125,6.05E-05,21:16.6
-0.00020655,5.66E-05,9.86E-05,0.00017779,8.18E-05,21:16.6
-0.00026272,5.89E-05,0.00011268,0.00019238,0.00010129,21:16.6
-0.00028492,5.82E-05,0.00011909,0.00020179,0.00010924,21:16.6
-0.00023576,5.97E-05,0.0001021,0.00018745,9.19E-05,21:16.6
-0.00014316,6.14E-05,7.18E-05,0.00015035,5.93E-05,21:16.6
-7.19E-05,5.86E-05,4.94E-05,0.00012397,2.90E-05,21:16.6
-2.19E-05,5.06E-05,3.07E-05,0.00010845,1.25E-05,21:16.6
-3.28E-06,4.64E-05,2.69E-05,0.00010344,1.48E-05,21:16.6
-5.47E-05,5.31E-05,4.30E-05,0.00011906,2.78E-05,21:16.6
-0.0001273,5.50E-05,6.57E-05,0.00014642,4.90E-05,21:16.6
-0.00019419,5.01E-05,9.00E-05,0.00017331,7.77E-05,21:16.6
-0.00025601,5.17E-05,0.00010813,0.00018894,9.92E-05,21:16.6
-0.00027214,5.44E-05,0.00011375,0.00018776,0.00010088,21:16.6
-0.00023193,5.25E-05,0.00010076,0.00017384,8.43E-05,21:16.6
-0.00014855,5.03E-05,7.23E-05,0.00015125,5.82E-05,21:16.6
-6.51E-05,4.70E-05,4.37E-05,0.00012239,3.18E-05,21:16.6
-1.31E-05,4.39E-05,2.52E-05,1.00E-04,1.58E-05,21:16.6
-3.44E-07,4.44E-05,2.27E-05,9.84E-05,1.26E-05,21:16.6
-4.43E-05,4.34E-05,3.39E-05,0.00011606,2.42E-05,21:16.6
-0.00012185,4.33E-05,5.84E-05,0.00014206,5.42E-05,21:16.6
-0.00019927,4.73E-05,8.42E-05,0.00015957,7.92E-05,21:16.6
-0.00025075,4.95E-05,9.50E-05,0.00017035,8.89E-05,21:16.6
-0.00026151,5.30E-05,0.00010204,0.00018314,9.70E-05,21:16.6
-0.00021475,5.88E-05,9.57E-05,0.00017297,8.18E-05,21:16.6
-0.00011429,6.22E-05,6.43E-05,0.00013945,4.81E-05,21:16.6
-3.79E-05,6.37E-05,4.12E-05,0.00011798,2.78E-05,21:16.6
4.37E-06,6.90E-05,3.42E-05,0.00011045,1.21E-05,21:16.6
3.43E-05,8.05E-05,3.29E-05,0.00010791,9.67E-06,21:16.6
-2.84E-06,8.44E-05,4.87E-05,0.00012336,3.07E-05,21:16.6
-8.75E-05,8.14E-05,7.41E-05,0.00015467,5.41E-05,21:16.6
-0.00015435,8.64E-05,9.72E-05,0.00018378,7.76E-05,21:16.6
-0.00019923,9.73E-05,0.0001169,0.00020807,9.87E-05,21:16.6
-0.00021324,0.00010708,0.00012126,0.00021743,0.0001056,21:16.6
-0.00016533,0.00010888,0.00010373,0.0001994,9.19E-05,21:16.6
-7.33E-05,0.00010821,7.64E-05,0.00016917,5.95E-05,21:16.6
6.01E-06,0.00011437,5.41E-05,0.0001441,3.64E-05,21:16.7
6.37E-05,0.00012046,4.12E-05,0.00013271,2.98E-05,21:16.7
8.18E-05,0.00012735,4.37E-05,0.0001341,2.84E-05,21:16.7
2.96E-05,0.00013051,6.08E-05,0.00014619,4.58E-05,21:16.7
-3.98E-05,0.0001284,8.44E-05,0.00017165,7.31E-05,21:16.7
-0.00010194,0.00013398,0.00011463,0.00019916,9.51E-05,21:16.7
-0.00016298,0.0001383,0.000133,0.00021937,0.00011615,21:16.7
-0.00017045,0.0001393,0.00013187,0.00022743,0.00011865,21:16.7
-0.00011566,0.00014335,0.00012375,0.0002137,9.67E-05,21:16.7
-2.51E-05,0.00014688,0.00010284,0.00017992,6.94E-05,21:16.7
7.38E-05,0.00015344,7.80E-05,0.00014442,4.66E-05,21:16.7
0.00011763,0.000145,6.25E-05,0.00012244,2.75E-05,21:16.7
9.61E-05,0.00012013,5.58E-05,0.00011154,2.19E-05,21:16.7
4.71E-05,0.00010824,6.47E-05,0.00011656,4.20E-05,21:16.7
-2.88E-05,0.00010384,8.27E-05,0.00013319,6.72E-05,21:16.7
-0.00010995,0.00010155,9.96E-05,0.00014507,8.93E-05,21:16.7
-0.00015394,0.00010739,0.0001122,0.00015935,0.00011502,21:16.7
-0.00016721,0.00010649,0.00010842,0.00016511,0.00012335,21:16.7
-0.00013577,9.57E-05,8.47E-05,0.00014414,0.00010465,21:16.7
-5.25E-05,8.45E-05,5.43E-05,0.00011318,6.83E-05,21:16.7
1.80E-05,7.67E-05,2.91E-05,9.06E-05,3.60E-05,21:16.7
5.54E-05,7.46E-05,1.42E-05,8.12E-05,2.29E-05,21:16.7
6.13E-05,7.29E-05,1.42E-05,8.46E-05,2.27E-05,21:16.7
9.01E-06,7.19E-05,2.58E-05,0.00010291,3.83E-05,21:16.7
-7.03E-05,7.52E-05,4.63E-05,0.000129,6.12E-05,21:16.7
-0.00014048,7.26E-05,7.11E-05,0.00015327,7.81E-05,21:16.7
-0.00019716,7.03E-05,8.90E-05,0.00017454,9.26E-05,21:16.7
-0.0002067,7.36E-05,8.96E-05,0.00017511,9.75E-05,21:16.7
-0.00014758,7.16E-05,6.61E-05,0.00015338,8.33E-05,21:16.7
-5.98E-05,7.00E-05,3.94E-05,0.0001256,5.47E-05,21:16.7
6.58E-06,6.58E-05,2.30E-05,9.92E-05,2.84E-05,21:16.7
4.92E-05,5.93E-05,5.26E-06,8.88E-05,1.58E-05,21:16.7
5.36E-05,6.03E-05,3.49E-06,9.32E-05,1.74E-05,21:16.7
-6.27E-06,5.70E-05,2.09E-05,0.00010458,3.49E-05,21:16.7
-8.07E-05,5.15E-05,4.10E-05,0.00012652,6.02E-05,21:16.7
-0.00014196,4.97E-05,6.27E-05,0.00014753,8.27E-05,21:16.7
-0.00020756,4.48E-05,7.33E-05,0.0001586,9.41E-05,21:16.7
-0.00021636,4.29E-05,7.03E-05,0.00015836,8.94E-05,21:16.7
-0.0001506,3.89E-05,5.40E-05,0.00014159,7.09E-05,21:16.7
-7.42E-05,3.34E-05,2.36E-05,0.0001121,4.10E-05,21:16.7
3.26E-06,3.95E-05,-1.77E-07,8.36E-05,1.56E-05,21:16.7
4.51E-05,3.99E-05,-1.45E-05,6.82E-05,4.86E-06,21:16.7
2.33E-05,2.77E-05,-1.67E-05,6.92E-05,5.55E-06,21:16.7
-1.68E-05,2.57E-05,7.60E-06,8.63E-05,2.21E-05,21:16.7
-8.55E-05,3.05E-05,3.19E-05,0.00011234,4.57E-05,21:16.7
-0.00016901,2.80E-05,4.60E-05,0.00013431,6.82E-05,21:16.7
-0.00021321,2.64E-05,6.81E-05,0.00014952,8.62E-05,21:16.7
-0.00021867,2.42E-05,6.87E-05,0.00015102,8.37E-05,21:16.7
-0.00016672,1.86E-05,4.19E-05,0.00012838,6.62E-05,21:16.7
-7.46E-05,2.05E-05,1.75E-05,9.98E-05,4.13E-05,21:16.7
-8.37E-06,2.42E-05,-8.30E-06,7.87E-05,8.15E-06,21:16.8
2.93E-05,2.73E-05,-2.30E-05,6.03E-05,-9.81E-06,21:16.8
3.27E-05,2.77E-05,-1.88E-05,6.29E-05,-1.65E-06,21:16.8
-2.03E-05,2.12E-05,-6.94E-06,8.61E-05,2.00E-05,21:16.8
-0.00010411,1.04E-05,2.71E-05,0.00012093,3.05E-05,21:16.8
-0.00019054,-1.71E-05,7.37E-05,0.00018228,1.79E-05,21:16.8
-0.00026132,-5.18E-05,0.00010991,0.00024215,7.64E-07,21:16.8
-0.00029007,-0.00010087,0.00012901,0.00027533,-3.98E-05,21:16.8
-0.00025112,-0.00015931,0.00012585,0.00028918,-0.00010137,21:16.8
-0.00017247,-0.00018654,0.00012144,0.00029497,-0.0001538,21:16.8
-0.00012667,-0.0002183,0.00012522,0.00031912,-0.00021794,21:16.8
-9.69E-05,-0.00022721,0.00013087,0.0003348,-0.00025463,21:16.8
-5.70E-05,-0.00016108,0.00017342,0.00034285,-0.00024317,21:16.8
-6.60E-05,-9.49E-05,0.00022428,0.00037591,-0.00021434,21:16.8
-0.00011892,-1.93E-05,0.000208,0.00041036,-0.00014358,21:16.8
-0.00017923,7.70E-05,0.0001643,0.00047423,-6.38E-05,21:16.8
-0.00021356,0.00016621,0.00011255,0.00052119,2.36E-05,21:16.8
-0.00014434,0.00034056,2.76E-05,0.00049829,0.00013636,21:16.8
5.45E-06,0.00056809,-4.66E-05,0.00045908,0.00021204,21:16.8
0.00019421,0.00076471,-0.00013154,0.00031887,0.00027792,21:16.8
0.0004448,0.00099055,-0.00021756,7.11E-05,0.0003629,21:16.8
0.00067874,0.0012363,-0.0002278,-0.00017064,0.00043802,21:16.8
0.00082478,0.0014166,-0.00022432,-0.00040013,0.00049939,21:16.8
0.00092369,0.0015051,-0.00022804,-0.00060955,0.0005546,21:16.8
0.0010194,0.0015871,-0.00017191,-0.00078585,0.00061055,21:16.8
0.0010832,0.0016191,-9.97E-05,-0.00089386,0.00061618,21:16.8
0.0010744,0.0014707,-4.94E-05,-0.00098211,0.00057592,21:16.8
0.0010764,0.0013362,-3.41E-05,-0.0011021,0.00054234,21:16.8
0.0010915,0.0012009,-6.10E-05,-0.0011435,0.00049218,21:16.8
0.001008,0.00085771,-7.42E-05,-0.0010958,0.00042526,21:16.8
0.00082903,0.00053216,-0.00016515,-0.00096756,0.00038242,21:16.8
0.00052141,0.00029072,-0.00038663,-0.0007593,0.00038371,21:16.8
0.00015825,6.67E-05,-0.00050067,-0.00056387,0.00038173,21:16.8
-6.21E-05,-3.36E-05,-0.00043563,-0.00040799,0.0003422,21:16.8
-0.00018127,-8.38E-05,-0.00034004,-0.00031222,0.00030151,21:16.8
-0.0002372,-7.70E-05,-0.00023265,-0.00024796,0.00025832,21:16.8
-0.00021119,-2.97E-06,-0.00012132,-0.00016967,0.00021551,21:16.8
-0.00017963,1.27E-05,-6.21E-05,-0.00012316,0.00016726,21:16.8
-0.00011444,1.48E-06,-4.80E-05,-0.00010855,9.37E-05,21:16.8
-7.35E-06,5.09E-06,-4.26E-05,-0.00010522,4.24E-05,21:16.8
9.27E-05,3.51E-05,-2.73E-05,-0.00010469,1.68E-05,21:16.8
0.00018172,8.65E-05,-3.20E-06,-8.73E-05,-7.52E-06,21:16.8
0.00020479,0.00011014,3.07E-05,-5.39E-05,-1.30E-05,21:16.8
0.00015432,0.00011832,6.51E-05,-1.63E-05,-6.85E-06,21:16.8
8.04E-05,0.00010963,8.76E-05,1.70E-05,1.09E-05,21:16.8
-2.90E-06,8.65E-05,0.00010785,4.89E-05,3.80E-05,21:16.8
